track_name,artist_name,genre,popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,valence
Levitating (918),David Bowie,Classical,57,0.2784707289275523,0.9812415974554621,0.3223248244694249,0.7959650896006075,5,0.48970403185785505,-5.333665340768871,0.7651531608485469,120.40805294933094,0.5470612147986262
One Dance (919),Billie Eilish,Country,83,0.8529819953305915,0.9324889235898018,0.7768937482048727,0.3057561275123747,7,0.7625711127915529,-21.13193167487336,0.47034725871313376,145.3635522717729,0.9550282622659262
One Dance (920),Post Malone,Pop,83,0.9283835056363074,0.9338659428462488,0.07079143601117444,0.07284529754519975,5,0.8333776244316639,-8.839119273099541,0.31735408360025663,81.88722545906053,0.49670612969676253
Flowers (921),Travis Scott,Hip-Hop,94,0.9963982936790554,0.4022237348471124,0.6603882523958254,0.9326396937999291,1,0.3480269631887193,-14.603527746613441,0.6226260273619194,92.73192622552914,0.39357782014575793
Bohemian Rhapsody (922),Miley Cyrus,Jazz,50,0.7960074024272833,0.46878988050679093,0.8091948036567412,0.39455112928137315,6,0.8921529168699609,-12.423071899417295,0.6527597559761253,158.2034269884919,0.48324869404462456
Anti-Hero (923),Billie Eilish,Hip-Hop,42,0.7537340704280046,0.7056353963689815,0.6728316899204301,0.7926925728493779,1,0.4704733196771568,-24.611737835180914,0.7693957768408022,176.79694455202548,0.7902157615519442
Fix You (924),Queen,Jazz,86,0.21550075886755105,0.9221919280512842,0.49722919501999574,0.27914413322230447,1,0.52780736355883,-7.949304054654885,0.15670929576291914,112.00553550554781,0.4772776325332353
Shut Up and Dance (925),Taylor Swift,Pop,78,0.33600705899010874,0.14199425935208465,0.9503070137361812,0.646365112123656,1,0.999707637821831,-24.341384428721067,0.7415172523269903,83.71807349412649,0.7832776812823695
Skinny Love (926),The Beatles,Indie,83,0.4656825417622795,0.30424186382719576,0.2999384897980636,0.8733108732577283,10,0.8433029661521613,-26.595790871176828,0.5994283921104185,116.08666019801376,0.43169744564093293
Blinding Lights (927),Dua Lipa,Rock,39,0.7733810477822497,0.13924684459410952,0.019167887524977778,0.041644022339980324,0,0.36177000577298,-13.599615003336393,0.05757186530279712,81.74681302790026,0.25200567121138284
Bohemian Rhapsody (928),Coldplay,Indie,82,0.9149658650779686,0.6120085299594553,0.43198937146344085,0.8306357646860892,10,0.010345596472699947,-8.721085892470043,0.7774456282534111,99.23730922624691,0.32647272981862063
Blinding Lights (929),Billie Eilish,Jazz,73,0.18913910002298462,0.30630099688753754,0.03301193590032725,0.5713330049719286,0,0.6261740737938947,-28.4989249069573,0.38308028133318506,155.24720150537382,0.07782346463716594
Flowers (930),Drake,Dance,76,0.9223674846701029,0.32610785251257346,0.9539367525264087,0.6074717539085692,6,0.7039134261281078,-27.918140551783736,0.33038093432963755,173.7088398106496,0.4973811444092764
Anti-Hero (931),Dua Lipa,Rock,82,0.695624652354058,0.07091595948797924,0.2099180457480515,0.5231580008059826,11,0.6508026901433797,-5.919625118822431,0.44807515158163436,88.74490843688866,0.148110924889023
Sunroof (932),Travis Scott,Rock,75,0.6107707306850386,0.34979606180759193,0.7889270239488795,0.8744751032836424,4,0.9678623511632131,-5.7290190147800395,0.34617507730612906,135.79007788105093,0.8115470063347329
One Dance (933),Post Malone,Hip-Hop,42,0.19984127128193951,0.8624965074015853,0.7745720831743649,0.04343335723563746,10,0.8629710273321443,-22.640858488227565,0.33828559220990906,105.38808461240319,0.42059057415689416
Sunroof (934),Harry Styles,Country,66,0.055525032809150554,0.23307281189083495,0.21772889968293352,0.2610283915358481,2,0.4488316931806485,-11.543153915993894,0.8080776677006255,93.90591257939295,0.7650023239917231
Sunroof (935),Billie Eilish,Hip-Hop,53,0.5684648985079399,0.6951874662100657,0.6212265304801673,0.8757625388591553,0,0.06285748747238096,-16.704597745660216,0.12450525436569226,101.89802298915575,0.9544604275386335
Heat Waves (936),Taylor Swift,Hip-Hop,31,0.6515156833288924,0.6296283449385927,0.04807896848645021,0.752345702531956,10,0.4760587695019969,-11.01911875789461,0.9706000678574586,137.77630674977075,0.849477949713236
As It Was (937),Dua Lipa,Dance,43,0.21078144935468823,0.8634846083691153,0.48357458570386747,0.017645160178605845,9,0.6892440199620231,-4.113621477023248,0.5549316443743433,86.5134501443961,0.9514636797458197
Sunroof (938),Coldplay,Indie,39,0.5564562058254564,0.13228794765103824,0.014647127272486737,0.5170062832097087,5,0.6077098082270046,-27.604307262532306,0.1829239984213129,123.42185961684174,0.5679365268707303
Shut Up and Dance (939),David Bowie,Indie,64,0.8564934027625736,0.9775899603450432,0.9211438801808418,0.5295726807126748,10,0.5381370677108849,-6.660467220346369,0.1312154829316865,93.52278509551638,0.16532443398054186
Levitating (940),Billie Eilish,R&B,54,0.83506594545502,0.5826286460403656,0.9760860241995717,0.4008821351279104,0,0.4688189580152413,-15.20912686436882,0.5915095321349826,107.26770523944815,0.9353959541837006
As It Was (941),The Weeknd,Jazz,32,0.9273551805862972,0.9954741523468144,0.22228276663858526,0.2973933320619897,8,0.2937618730273863,-13.076191687140106,0.632999443846928,99.07543297432639,0.8685043905967709
Flowers (942),Post Malone,Dance,46,0.36588580955688044,0.9115147258658508,0.20810603459637278,0.6817248504123421,1,0.27734676172462924,-10.382059199486392,0.053025771029810764,168.2975499830897,0.8644129910669285
Skinny Love (943),Travis Scott,R&B,41,0.3180495725509187,0.2215172721131058,0.7537201765621296,0.20779046470475382,0,0.5002314789258019,-2.3213055261267783,0.2430019141287858,150.80113308712896,0.6932744274087185
Bohemian Rhapsody (944),The Beatles,Pop,83,0.7494260059808087,0.056162009903313104,0.25337939882933447,0.7989485620717061,11,0.160603146429649,-28.298401393447865,0.7954619212214673,166.84625789474705,0.6249162621860794
Levitating (945),Taylor Swift,Jazz,53,0.431112405097005,0.25563909379536154,0.895076559161845,0.8030371607674718,6,0.3406854235748016,-29.11570943626657,0.049624627743525496,118.34628345476925,0.014723891861331495
Wonderwall (946),Ed Sheeran,Jazz,58,0.08754866402778061,0.5275636489994199,0.5739291361229822,0.4152614375728205,5,0.3239792747100996,-24.652146555336795,0.8550886639060361,111.34133648536701,0.7480540690881162
Uptown Funk (947),Ed Sheeran,Classical,72,0.2828011306704997,0.17159636706519,0.3507776230103121,0.28354801090964765,5,0.5871328015842009,-0.4065682191979043,0.6581624765263335,118.0587194897767,0.09153511748280574
Heat Waves (948),Drake,Classical,54,0.41858228553148913,0.1674597445179885,0.8326937463494201,0.2838781815907132,4,0.06668230036302458,-8.54770897866673,0.4344232593632048,81.85481957244075,0.2597509361025758
Levitating (949),Dua Lipa,Electronic,89,0.292516425476252,0.4625935471051531,0.4934067004133952,0.4822913239962101,10,0.8296686802650951,-11.560766428364943,0.34643284897091586,152.47042751485583,0.5514902953513369
Fix You (950),Taylor Swift,Electronic,94,0.3322055709473216,0.03326797116935842,0.9116329137084755,0.7195792247493588,3,0.5623783803844021,-28.588828397557563,0.019248963848893963,114.97724568950784,0.4517325848760416
Sunroof (951),Miley Cyrus,Hip-Hop,57,0.29377590617439076,0.12188808253227046,0.928014236729381,0.35886869099385876,10,0.6708266807759353,-3.6266932832110577,0.8252149457518431,111.33238035767917,0.015774389771445962
Flowers (952),Coldplay,Pop,45,0.041499167183079444,0.41586133940794756,0.16542015212840933,0.6100433454577515,3,0.7030939037594328,-5.617294401085214,0.1427218539685381,139.8141065370533,0.8239850584517123
Good as Hell (953),The Beatles,Rock,76,0.6370947008244425,0.06312990920796646,0.0023234061319302723,0.38248446058259433,2,0.2914841368425365,-10.055998683987454,0.3095419918620881,123.62499117098164,0.8788009580859264
Uptown Funk (954),David Bowie,Rock,87,0.5972924203534693,0.39675505645552933,0.9839309401424022,0.3045231891513833,9,0.4703715673848665,-19.82607553545892,0.5691069803628038,178.08433682238984,0.6818729434967669
Blinding Lights (955),Billie Eilish,Classical,56,0.6533834984786806,0.4740062659484451,0.9061375361274794,0.02485951591579416,7,0.9562459558696672,-27.88485133295228,0.24599260007125423,115.62530428988013,0.5410678586568224
Shut Up and Dance (956),Billie Eilish,Classical,82,0.19230989603362747,0.4512666140731144,0.05544523570384141,0.003914105735390638,6,0.7667052379968149,-12.598845362972327,0.49714046375220133,141.38958422079133,0.9607378388994714
Blinding Lights (957),Ed Sheeran,Classical,71,0.2956545416124853,0.8691748574030873,0.8330342639410699,0.22720767783200446,8,0.9695568752231853,-8.409162856174877,0.8093428287387023,111.16511006096518,0.11995620774819193
Levitating (958),Billie Eilish,Dance,88,0.6196159269449223,0.5300624550517324,0.4578049325592066,0.40640628680099544,0,0.7462543451462883,-27.17278948568258,0.47053793479027484,179.05949802106568,0.7379100536649891
Skinny Love (959),Travis Scott,Country,76,0.5996275684599214,0.46798046247804337,0.2589616050249752,0.8512611673620603,6,0.1756001397085174,-10.986970206045122,0.948977344119596,124.51110347201282,0.12836061289519785
Blinding Lights (960),The Beatles,Electronic,63,0.5063303093542678,0.4107092453916662,0.8787465236769298,0.7984842429304254,9,0.06453588384467623,-21.409017963385242,0.8475006203763417,143.4128810866803,0.3818447989234157
Fix You (961),The Weeknd,Dance,66,0.3504132500101974,0.8176233783044862,0.19666723239030726,0.2671652625879899,3,0.5776614367196636,-7.072673363405649,0.3330392353633942,92.67216709526771,0.5854845091709787
Flowers (962),Harry Styles,Indie,35,0.9129310047746899,0.8950566039998331,0.9472999994200669,0.24454044298429933,6,0.35781327970260957,-13.81152448194489,0.39996212458393776,153.3024214863658,0.7370876905043523
Wonderwall (963),Drake,Rock,36,0.3397702422988438,0.8532424691971175,0.20562148769934108,0.22732207107002744,11,0.2754579101381702,-26.1288963656869,0.42332672702252716,106.9210057875622,0.003716100271983991
Skinny Love (964),Ariana Grande,Jazz,54,0.4556191564372516,0.6735465781313908,0.6136831877287435,0.339237340528867,0,0.8072109964254175,-14.20441656800292,0.6261794529245147,124.86132528296719,0.26059788637177617
Bohemian Rhapsody (965),Queen,Electronic,62,0.6781138309542087,0.13736174596867423,0.22308633452897486,0.4981987195616854,4,0.36699326708194735,-18.12789409899844,0.2867957291885398,168.3133062327458,0.5382003914098203
Shut Up and Dance (966),Drake,R&B,84,0.5430214308667641,0.27686996949201226,0.5456686649686348,0.4386677720315755,2,0.3170009697343039,-24.58932095155044,0.9692491388225086,177.05525148851012,0.532873679161507
Fix You (967),Dua Lipa,Indie,87,0.34688597636438556,0.046063063681977434,0.6839751299151413,0.21827319878149376,4,0.8499875931690104,-4.754528278136306,0.6086842206035009,122.4572101840357,0.637626434946264
Fix You (968),The Weeknd,Electronic,36,0.43564479045650983,0.9308240749901141,0.19022793082013756,0.13045140994361804,3,0.8462873364864602,-29.669146545025914,0.39940165874113354,163.48026679545,0.30385358086822245
Blinding Lights (969),Drake,Dance,86,0.7944808178535061,0.6607985296909104,0.5208857827006792,0.012577812486195383,1,0.3563666377550566,-20.63615169365682,0.6450098154915673,85.33489945498607,0.5405292510889357
Sunroof (970),David Bowie,Pop,41,0.27812915548661243,0.7463628843132415,0.469059744390119,0.15396323866650385,10,0.8324987009859662,-29.622148854917196,0.39540501052970767,164.75740297902627,0.1897867774345764
Blinding Lights (971),Ed Sheeran,Jazz,45,0.14225523977681542,0.31157173958222895,0.07103742140334124,0.7053563701941182,3,0.8507784903326605,-27.11979160481542,0.8177956809794189,142.95103221526497,0.18687221440345547
Levitating (972),Post Malone,Electronic,72,0.3131632018297771,0.8456535222773424,0.8183078176753029,0.24363856934558292,2,0.42393053502966627,-21.08711342480757,0.5678409605517213,128.8706168391602,0.5765639634226069
Bohemian Rhapsody (973),Dua Lipa,Country,36,0.8495342154879013,0.2596032837084785,0.3356824006428417,0.4686018101215098,0,0.06647313020917156,-28.37186443831879,0.041970503406067006,168.99637051372477,0.685472585045341
As It Was (974),Billie Eilish,Classical,80,0.08898971485634666,0.0016437571124496841,0.5745821975518796,0.5913011489232447,11,0.0015846444663401016,-12.101084029285765,0.17675686742346075,164.5337222506414,0.12039996668128794
Skinny Love (975),Taylor Swift,Classical,61,0.9916960733724518,0.37641496252069395,0.5147842349331344,0.8868409028316071,9,0.523292462888995,-27.394112760414515,0.8649939730295346,109.6945095953572,0.12278990190422334
Blinding Lights (976),David Bowie,Jazz,37,0.5410028989276625,0.5707614809590734,0.5132605045704423,0.8888550983934195,7,0.3440754933703557,-8.948590978017144,0.5628998263567899,159.14883823447576,0.5653026914604504
Flowers (977),Dua Lipa,Dance,74,0.984845743967094,0.47870485796552253,0.10722239420848745,0.745733733681359,4,0.997131894158366,-28.420736621185167,0.950343476513905,89.94909336623726,0.2700957522836456
Good as Hell (978),Post Malone,Classical,88,0.9389964220859776,0.862076142576597,0.42348200924933277,0.03515699204850142,3,0.7724109996272842,-28.220733155967096,0.07242231286068479,162.276393546737,0.3923991022411144
Shut Up and Dance (979),Coldplay,Electronic,33,0.45281371421091676,0.10540528595616694,0.4523667592065702,0.5750704190854149,9,0.7612754563504125,-20.84022302900201,0.2952606300859739,147.54556180232504,0.4007484476475779
One Dance (980),Billie Eilish,R&B,96,0.1984910746053491,0.5538234406337256,0.7336428403644485,0.7865834708315065,11,0.9552427682873437,-3.1028542509216734,0.1935433732395726,88.78663309319427,0.17855285928491638
Blinding Lights (981),Drake,Rock,58,0.16488477656513845,0.5129793498209074,0.8400188319206985,0.01728804476336321,4,0.8877243978933208,-10.758202538300505,0.5538402922287362,148.30801734741354,0.001314633430626433
Flowers (982),Drake,Rock,58,0.2399893638699575,0.281392982172163,0.544982278100018,0.5496846136565783,3,0.3181874794563887,-6.896061242132419,0.38279283107990936,138.05192766763702,0.8531518099690073
Skinny Love (983),Dua Lipa,Indie,57,0.7101326405645373,0.8222281125770106,0.08678295406499048,0.8577641457860294,2,0.16598722160387636,-25.753436715686817,0.15727353407639322,139.4550101145045,0.7150019688976883
Flowers (984),Taylor Swift,Hip-Hop,73,0.27294999473148784,0.7528486558822063,0.23684947059654626,0.47410207584226693,4,0.7458922650654822,-4.976237002582625,0.6427519139595469,109.08639351296986,0.6905385581155655
Shut Up and Dance (985),Coldplay,Pop,33,0.3414252696042983,0.732859187331831,0.16493402685273106,0.004106202897448452,3,0.378273893682873,-29.755612554172945,0.5362983657971865,106.64972000128452,0.5465051381133197
As It Was (986),Billie Eilish,Jazz,38,0.4487788039946148,0.876192478269556,0.12461506318912474,0.01101335833560746,0,0.47317265163095645,-23.608279478009816,0.27473625129630097,156.253511205402,0.7009696545781204
Flowers (987),Post Malone,Indie,34,0.9132326804214563,0.7227846006215212,0.36589929861780757,0.41663603741375055,11,0.6303977312748269,-11.517230365500197,0.4797713577823778,105.68134810172391,0.9356883775476258
Good as Hell (988),Harry Styles,Hip-Hop,85,0.1893934178848461,0.23184129171472645,0.22939350215438203,0.15500866741675456,2,0.9078726769352407,-18.74260774217849,0.7457383150411895,124.62622518098986,0.6656737362292912
Flowers (989),Drake,Dance,79,0.005026552609803114,0.7055627116496911,0.2183031118115123,0.6644506570932596,9,0.41908775367096596,-0.4741982484430949,0.20527167455065853,149.47889985987848,0.26509140192744995
Flowers (990),Post Malone,Country,44,0.06009641037817015,0.30770281338984384,0.054693174576267656,0.708799264906154,9,0.7833168902193614,-29.089822595450453,0.2929057467017291,87.96162513274378,0.570560051740898
Flowers (991),The Weeknd,Country,61,0.9047663416801179,0.24217465034747054,0.01767004479543388,0.1778797954606286,7,0.26833979127465746,-0.04205496190370184,0.34611098709411514,139.45483826116572,0.44232440336621015
Wonderwall (992),Drake,Pop,57,0.6475164648433631,0.07300359289962732,0.1027682426497818,0.8885332885244849,6,0.6979717909236136,-11.29116501416052,0.7467264372010316,138.9376372648117,0.5564191311121495
Wonderwall (993),Post Malone,Classical,51,0.27304061932780677,0.7440285803476767,0.17219747942363306,0.4419078449789259,1,0.001579421077911869,-13.238790162117105,0.846922599550907,148.42287108880254,0.5176104774128251
As It Was (994),Miley Cyrus,Electronic,46,0.1771925010111911,0.7110009619498112,0.43098372884820313,0.14284590759192373,0,0.8715072134906348,-28.21462672308077,0.3763884964416109,116.99280953056586,0.8587752852284649
